,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10015,0.007639265060424805,0.0008387656235761043,0.0019428730010986328,0.00011908400627966925,entropy,10,25,5,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 5, 'min_samples_split': 30}",1.0,1.0,1.0,0.9964819700967458,0.9964819700967458,0.9985927880386983,0.0017234756325651451,2735
10016,0.007512664794921875,0.0005569080485325485,0.002120780944824219,0.0003383176405678958,entropy,10,25,5,40,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 5, 'min_samples_split': 40}",1.0,1.0,1.0,0.9964819700967458,0.9938434476693052,0.9980650835532103,0.002512375876356322,3495
10017,0.0076674938201904295,0.0006156773296570021,0.002117013931274414,0.0004460591693596981,entropy,10,25,10,8,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 10, 'min_samples_split': 8}",0.9973637961335676,0.9982409850483729,0.9991204925241864,0.9929639401934917,0.9973614775725593,0.9970101382944355,0.0021255028080113016,5493
10018,0.0078643798828125,0.0009977585335220725,0.0018402099609375,0.00019236787061240805,entropy,10,25,10,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9973637961335676,0.9982409850483729,0.9991204925241864,0.9929639401934917,0.9973614775725593,0.9970101382944355,0.0021255028080113016,5493
10019,0.007650566101074219,0.0008915694232619405,0.0019115924835205079,0.00025477764110033843,entropy,10,25,10,12,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 10, 'min_samples_split': 12}",0.9973637961335676,0.9982409850483729,0.9991204925241864,0.9929639401934917,0.9973614775725593,0.9970101382944355,0.0021255028080113016,5493
10020,0.007595729827880859,0.0008313933841815395,0.002009677886962891,0.0002664522520186403,entropy,10,25,10,18,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 10, 'min_samples_split': 18}",0.9973637961335676,0.9982409850483729,0.9991204925241864,0.9929639401934917,0.9973614775725593,0.9970101382944355,0.0021255028080113016,5493
10021,0.007214403152465821,0.000854927012490528,0.0019717693328857424,0.00023714844939314391,entropy,10,25,10,20,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9973637961335676,0.9982409850483729,0.9991204925241864,0.9929639401934917,0.9973614775725593,0.9970101382944355,0.0021255028080113016,5493
10022,0.007281303405761719,0.0008290699943550638,0.0018691539764404297,0.00024980066527430423,entropy,10,25,10,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 10, 'min_samples_split': 30}",0.9973637961335676,0.9982409850483729,0.9947229551451188,0.9964819700967458,0.9956024626209323,0.9964824338089475,0.0012441395970049928,5892
10023,0.007068204879760742,0.0007506914395344165,0.0019840240478515626,0.00027707175264993645,entropy,10,25,10,40,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 10, 'min_samples_split': 40}",0.9973637961335676,0.9982409850483729,0.9947229551451188,0.9964819700967458,0.9938434476693052,0.996130630818622,0.0016315936085714705,6052
10024,0.007136154174804688,0.0009249170102856213,0.0020493984222412108,0.0006179799157887387,entropy,10,25,15,8,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 15, 'min_samples_split': 8}",0.9991212653778558,0.9991204925241864,0.9947229551451188,0.9964819700967458,0.9938434476693052,0.9966580261626424,0.0021830545430408486,5781
