,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3874,0.008462285995483399,0.0009273982659712452,0.002354288101196289,0.00048102557794713817,gini,10,21,3,18,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 3, 'min_samples_split': 18}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3875,0.008133649826049805,0.0007881648729883929,0.002378225326538086,0.00037990230166549027,gini,10,21,3,20,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 3, 'min_samples_split': 20}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3876,0.008429765701293945,0.0008986037933119315,0.002109670639038086,0.00022868205331780077,gini,10,21,3,30,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 3, 'min_samples_split': 30}",1.0,0.9991204925241864,0.9973614775725593,0.9982409850483729,1.0,0.9989445910290238,0.0010256731565251333,2296
3877,0.008013677597045899,0.0011281544672616102,0.00211029052734375,0.0003266682710676718,gini,10,21,3,40,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 3, 'min_samples_split': 40}",0.9991212653778558,0.9991204925241864,0.9973614775725593,0.9982409850483729,0.9964819700967458,0.9980652381239441,0.0010258322427488084,3413
3878,0.007972431182861329,0.0006977424937702466,0.002262115478515625,0.00024156082862243636,gini,10,21,5,8,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 5, 'min_samples_split': 8}",1.0,1.0,0.9973614775725593,1.0,0.9973614775725593,0.9989445910290238,0.001292606724423859,2296
3879,0.008180665969848632,0.0010604933054064328,0.002455615997314453,0.0006007672964707919,gini,10,21,5,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 5, 'min_samples_split': 10}",1.0,1.0,0.9973614775725593,1.0,0.9973614775725593,0.9989445910290238,0.001292606724423859,2296
3880,0.008171510696411134,0.0008791435887958624,0.0021980762481689452,0.00034774078741399986,gini,10,21,5,12,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 5, 'min_samples_split': 12}",1.0,1.0,0.9973614775725593,1.0,0.9973614775725593,0.9989445910290238,0.001292606724423859,2296
3881,0.012213754653930663,0.003124265787088051,0.0029798507690429687,0.0006376939193768239,gini,10,21,5,18,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 5, 'min_samples_split': 18}",1.0,1.0,0.9973614775725593,1.0,0.9973614775725593,0.9989445910290238,0.001292606724423859,2296
3882,0.008432769775390625,0.000707310666570159,0.002113962173461914,0.0005556380173179518,gini,10,21,5,20,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 5, 'min_samples_split': 20}",1.0,1.0,0.9973614775725593,1.0,0.9973614775725593,0.9989445910290238,0.001292606724423859,2296
3883,0.00788741111755371,0.0007876859348303042,0.0021152496337890625,0.00032264674603426914,gini,10,21,5,30,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 5, 'min_samples_split': 30}",1.0,0.9991204925241864,0.9973614775725593,0.9982409850483729,0.9956024626209323,0.9980650835532103,0.0015131618763487321,3495
3884,0.008249330520629882,0.0009607111172484462,0.002180337905883789,0.0003449431894750034,gini,10,21,5,40,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 5, 'min_samples_split': 40}",0.9991212653778558,0.9991204925241864,0.9973614775725593,0.9982409850483729,0.9929639401934917,0.9973616321432932,0.0022935934687981128,4609
3885,0.008098363876342773,0.0006673886353785065,0.0024590492248535156,0.000646735522665429,gini,10,21,10,8,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 10, 'min_samples_split': 8}",0.9991212653778558,0.9991204925241864,0.9964819700967458,0.9982409850483729,0.9912049252418645,0.996833927657805,0.0029748830416518675,5696
3886,0.008007621765136719,0.0010128746639826067,0.0020518779754638674,0.0003541804217338163,gini,10,21,10,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9991212653778558,0.9991204925241864,0.9964819700967458,0.9982409850483729,0.9912049252418645,0.996833927657805,0.0029748830416518675,5696
3887,0.008230304718017578,0.0010666409881281995,0.002176713943481445,0.0002765446441245432,gini,10,21,10,12,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 10, 'min_samples_split': 12}",0.9991212653778558,0.9991204925241864,0.9964819700967458,0.9982409850483729,0.9912049252418645,0.996833927657805,0.0029748830416518675,5696
3888,0.008881092071533203,0.0009639172396726778,0.0024854183197021485,0.0005737780672667871,gini,10,21,10,18,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 10, 'min_samples_split': 18}",0.9991212653778558,0.9991204925241864,0.9964819700967458,0.9982409850483729,0.9912049252418645,0.996833927657805,0.0029748830416518675,5696
3889,0.007960748672485352,0.00135651260814091,0.0021804332733154296,0.0005866927078504043,gini,10,21,10,20,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9991212653778558,0.9991204925241864,0.9964819700967458,0.9982409850483729,0.9912049252418645,0.996833927657805,0.0029748830416518675,5696
